Food-Group-Name, Food-Group-Code,Sex,Age,Number-of-Respondents,Percentage-of-Eaters,All-Person-Consumption-Intake-g-per-person-Mean,All-Person-Consumption-Intake-g-per-person-SE-Mean,All-Person-Consumption-Intake-g-per-person-P50,All-Person-Consumption-Intake-g-per-person-SE-P50,All-Person-Consumption-Intake-g-per-person-P90,All-Person-Consumption-Intake-g-per-person-SE-P90,All-Person-Consumption-Intake-g-per-person-P95,All-Person-Consumption-Intake-g-per-person-SE-P95,All-Person-Consumption-Intake-g-per-kg-body-weight-Mean,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-Mean,All-Person-Consumption-Intake-g-per-kg-body-weight-P50,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P50,All-Person-Consumption-Intake-g-per-kg-body-weight-P90,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P90,All-Person-Consumption-Intake-g-per-kg-body-weight-P95,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P95,Eaters-Only-Consumption-Intake-g-per-person-Mean,Eaters-Only-Consumption-Intake-g-per-person-SE-Mean,Eaters-Only-Consumption-Intake-g-per-person-P50,Eaters-Only-Consumption-Intake-g-per-person-SE-P50,Eaters-Only-Consumption-Intake-g-per-person-P90,Eaters-Only-Consumption-Intake-g-per-person-SE-P90,Eaters-Only-Consumption-Intake-g-per-person-P95,Eaters-Only-Consumption-Intake-g-per-person-SE-P95,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-Mean,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-Mean,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P50,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P50,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P90,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P90,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P95,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P95
BROCCOLI,36B,Both,31-50 Years,4389,13.17160632,9.179075252,1.12380622,F,F,F,F,64.36 E,12.58420284,0.126513207,0.016201291,F,F,F,F,0.81 E,0.17248148,69.68835103,6.86697065,39.38662824,5.382711586,159.6876855,25.81648082,233.991079,32.20647224,0.960499457,0.10030481,0.54 E,0.101098253,2.27 E,0.386961529,3.3547031,0.498685572
BROCCOLI,36B,Both,51-70 Years,4465,12.96311692,9.301718592,0.972351907,F,F,19.07 E,6.092608692,71.73804102,11.50686611,0.125332918,0.013582666,F,F,0.26 E,0.08302395,0.845054958,0.118048544,71.75526266,5.449951528,44.66073213,5.325489109,155.6542296,5.421196236,184.6586626,27.87928391,0.966842459,0.079121808,0.661856479,0.052165309,2.150996322,0.287200733,2.914968312,0.207885162
BROCCOLI,36B,Both,71+ Years,2628,11.69197488,6.480944337,1.027195207,F,F,F,F,43.94 E,7.764496448,0.1 E,0.017518708,F,F,F,F,0.6 E,0.111193559,55.43070698,6.695900518,33.72545964,5.209864854,116.99 E,22.02030229,173.16 E,54.30166741,0.828602285,0.118711481,0.489556686,0.071830532,1.719143558,0.250327132,2.68 E,0.785126037
BROCCOLI,36B,Both,1-18 Years,6339,10.25869394,5.741571608,0.497246432,F,F,F,F,41.60349121,5.18304441,0.185662339,0.015345648,F,F,F,F,1.345963026,0.162633373,55.9678614,3.058807924,39.65735981,3.174749735,116.8532795,10.26444005,155.3009665,15.0729907,1.805725165,0.094343149,1.278286829,0.11424636,4.042034706,0.231203084,5.268014885,0.352877448
BROCCOLI,36B,Both,19+ Years,13331,12.53316995,8.522792732,0.578041019,F,F,14.17 E,3.061849178,54.4637644,7.353092079,0.118297403,0.008344443,F,F,0.17 E,0.035611495,0.789302192,0.060748279,68.0018923,3.659355031,40.43561261,2.665491123,155.7228634,4.774102891,221.9157311,19.72436497,0.943874564,0.05392678,0.602166314,0.043434809,2.144849982,0.187820829,2.975994623,0.241758837
BROCCOLI,36B,Male,9-13 Years,1023,8.935447229,5 E,0.893775366,F,F,F,.,42.47 E,13.98868497,0.14 E,0.026048711,F,F,F,.,1.26 E,0.315457494,55.95655998,5.089125046,50.15 E,11.07922361,80.57582663,8.842727498,92.78 E,16.00274853,1.571504855,0.159790131,1.415961727,0.173714732,2.496375169,0.364617402,3.327152117,0.514057618
BROCCOLI,36B,Male,14-18 Years,900,11.91639549,8.86 E,2.080693689,F,F,F,F,F,F,0.13 E,0.027780539,F,F,F,F,F,F,74.3233406,11.7503035,45.94 E,10.37940202,182.68 E,33.42739375,183.6665846,23.80343922,1.081075141,0.153684194,0.71 E,0.174440619,2.099482544,0.254010974,2.620747884,0.273818812
BROCCOLI,36B,Male,19-30 Years,857,8.653149136,5.89 E,1.293093721,F,F,F,.,35.7 E,9.614616794,0.08 E,0.017665228,F,F,F,.,0.47 E,0.14234845,68.02 E,11.88239543,38.85 E,8.394084224,157.2697106,25.57046917,197 E,36.99877839,0.92 E,0.161953278,0.56 E,0.114315518,2.348021863,0.366668883,2.42 E,0.732783534
BROCCOLI,36B,Male,31-50 Years,2005,10.2328488,7.257549707,0.993170465,F,F,F,F,50.77 E,15.82909071,0.088802477,0.013111959,F,F,F,F,0.72 E,0.148606162,70.92403935,5.323523782,50.47 E,10.25703514,154.8528661,14.22360916,183.4811827,15.19426645,0.867817735,0.069663548,0.669449106,0.096660154,1.757456538,0.150947448,2.102146072,0.205907603
BROCCOLI,36B,Male,51-70 Years,2151,11.73520642,8.458917608,1.295468073,F,F,F,F,65.33 E,15.02079746,0.104149071,0.017103671,F,F,F,F,0.76 E,0.144520339,72.08154084,8.247035766,47.07 E,8.782465227,149.4747124,18.15508709,215.63 E,39.24700522,0.887492452,0.117149535,0.608023988,0.099978649,1.745191974,0.243424445,2.71 E,0.605001829
